record_id,student_id,group_id,session_type,session_datetime,status
AT006282,S0294,G05,quiz,2026-01-20 16:00:00,P
AT006283,S0307,G05,quiz,2026-01-20 16:00:00,P
AT006284,S0326,G05,quiz,2026-01-20 16:00:00,P
AT006285,S0345,G05,quiz,2026-01-20 16:00:00,P
AT006286,S0364,G05,quiz,2026-01-20 16:00:00,P
AT006287,S0365,G05,quiz,2026-01-20 16:00:00,P
AT006288,S0374,G05,quiz,2026-01-20 16:00:00,A
AT006289,S0382,G05,quiz,2026-01-20 16:00:00,P
AT006290,S0415,G05,quiz,2026-01-20 16:00:00,A
AT006291,S0427,G05,quiz,2026-01-20 16:00:00,P
AT006292,S0430,G05,quiz,2026-01-20 16:00:00,P
AT006293,S0445,G05,quiz,2026-01-20 16:00:00,A
AT006294,S0483,G05,quiz,2026-01-20 16:00:00,P
AT006295,S0491,G05,quiz,2026-01-20 16:00:00,P
AT006296,S0495,G05,quiz,2026-01-20 16:00:00,P
AT006297,S0003,G05,session,2026-01-27 16:00:00,A
AT006298,S0010,G05,session,2026-01-27 16:00:00,P
AT006299,S0034,G05,session,2026-01-27 16:00:00,P
AT006300,S0050,G05,session,2026-01-27 16:00:00,P
AT006301,S0051,G05,session,2026-01-27 16:00:00,P
AT006302,S0066,G05,session,2026-01-27 16:00:00,P
AT006303,S0070,G05,session,2026-01-27 16:00:00,P
AT006304,S0072,G05,session,2026-01-27 16:00:00,P
AT006305,S0112,G05,session,2026-01-27 16:00:00,P
AT006306,S0129,G05,session,2026-01-27 16:00:00,P
AT006307,S0148,G05,session,2026-01-27 16:00:00,P
AT006308,S0150,G05,session,2026-01-27 16:00:00,A
AT006309,S0154,G05,session,2026-01-27 16:00:00,A
AT006310,S0165,G05,session,2026-01-27 16:00:00,P
AT006311,S0169,G05,session,2026-01-27 16:00:00,P
AT006312,S0170,G05,session,2026-01-27 16:00:00,A
AT006313,S0171,G05,session,2026-01-27 16:00:00,P
AT006314,S0179,G05,session,2026-01-27 16:00:00,P
AT006315,S0200,G05,session,2026-01-27 16:00:00,P
AT006316,S0207,G05,session,2026-01-27 16:00:00,P
AT006317,S0211,G05,session,2026-01-27 16:00:00,A
AT006318,S0213,G05,session,2026-01-27 16:00:00,A
AT006319,S0214,G05,session,2026-01-27 16:00:00,P
AT006320,S0219,G05,session,2026-01-27 16:00:00,P
AT006321,S0220,G05,session,2026-01-27 16:00:00,A
AT006322,S0223,G05,session,2026-01-27 16:00:00,P
AT006323,S0228,G05,session,2026-01-27 16:00:00,A
AT006324,S0231,G05,session,2026-01-27 16:00:00,P
AT006325,S0234,G05,session,2026-01-27 16:00:00,P
AT006326,S0257,G05,session,2026-01-27 16:00:00,P
AT006327,S0268,G05,session,2026-01-27 16:00:00,P
AT006328,S0294,G05,session,2026-01-27 16:00:00,P
AT006329,S0307,G05,session,2026-01-27 16:00:00,P
AT006330,S0326,G05,session,2026-01-27 16:00:00,P
AT006331,S0345,G05,session,2026-01-27 16:00:00,P
AT006332,S0364,G05,session,2026-01-27 16:00:00,P
AT006333,S0365,G05,session,2026-01-27 16:00:00,A
AT006334,S0374,G05,session,2026-01-27 16:00:00,P
AT006335,S0382,G05,session,2026-01-27 16:00:00,P
AT006336,S0415,G05,session,2026-01-27 16:00:00,P
AT006337,S0427,G05,session,2026-01-27 16:00:00,A
AT006338,S0430,G05,session,2026-01-27 16:00:00,A
AT006339,S0445,G05,session,2026-01-27 16:00:00,P
AT006340,S0483,G05,session,2026-01-27 16:00:00,P
AT006341,S0491,G05,session,2026-01-27 16:00:00,P
AT006342,S0495,G05,session,2026-01-27 16:00:00,P
AT007349,S0002,G06,session,2026-01-03 17:00:00,P
AT007350,S0020,G06,session,2026-01-03 17:00:00,A
AT007351,S0025,G06,session,2026-01-03 17:00:00,P
AT007352,S0028,G06,session,2026-01-03 17:00:00,P
AT007353,S0031,G06,session,2026-01-03 17:00:00,A
AT007354,S0048,G06,session,2026-01-03 17:00:00,P
AT007355,S0058,G06,session,2026-01-03 17:00:00,P
AT007356,S0060,G06,session,2026-01-03 17:00:00,P
AT007357,S0065,G06,session,2026-01-03 17:00:00,P
AT007358,S0096,G06,session,2026-01-03 17:00:00,P
AT007359,S0111,G06,session,2026-01-03 17:00:00,P
AT007360,S0118,G06,session,2026-01-03 17:00:00,P
AT007361,S0137,G06,session,2026-01-03 17:00:00,P
AT007362,S0156,G06,session,2026-01-03 17:00:00,P
AT007363,S0161,G06,session,2026-01-03 17:00:00,P
AT007364,S0175,G06,session,2026-01-03 17:00:00,P
AT007365,S0177,G06,session,2026-01-03 17:00:00,P
AT007366,S0187,G06,session,2026-01-03 17:00:00,A
AT007367,S0190,G06,session,2026-01-03 17:00:00,P
AT007368,S0194,G06,session,2026-01-03 17:00:00,P
AT007369,S0215,G06,session,2026-01-03 17:00:00,P
AT007370,S0224,G06,session,2026-01-03 17:00:00,P
AT007371,S0233,G06,session,2026-01-03 17:00:00,P
AT007372,S0236,G06,session,2026-01-03 17:00:00,A
AT007373,S0244,G06,session,2026-01-03 17:00:00,P
AT007374,S0250,G06,session,2026-01-03 17:00:00,P
AT007375,S0271,G06,session,2026-01-03 17:00:00,P
AT007376,S0272,G06,session,2026-01-03 17:00:00,P
AT007377,S0274,G06,session,2026-01-03 17:00:00,P
AT007378,S0275,G06,session,2026-01-03 17:00:00,P
AT007379,S0282,G06,session,2026-01-03 17:00:00,P
AT007380,S0287,G06,session,2026-01-03 17:00:00,P
AT007381,S0291,G06,session,2026-01-03 17:00:00,P
AT007382,S0292,G06,session,2026-01-03 17:00:00,P
AT007383,S0298,G06,session,2026-01-03 17:00:00,A
AT007384,S0302,G06,session,2026-01-03 17:00:00,P
AT007385,S0309,G06,session,2026-01-03 17:00:00,P
AT007386,S0314,G06,session,2026-01-03 17:00:00,P
AT007387,S0327,G06,session,2026-01-03 17:00:00,P
AT007388,S0331,G06,session,2026-01-03 17:00:00,P
AT007389,S0333,G06,session,2026-01-03 17:00:00,P
AT007390,S0340,G06,session,2026-01-03 17:00:00,P
AT007391,S0349,G06,session,2026-01-03 17:00:00,P
AT007392,S0360,G06,session,2026-01-03 17:00:00,P
AT007393,S0361,G06,session,2026-01-03 17:00:00,P
AT007394,S0363,G06,session,2026-01-03 17:00:00,P
AT007395,S0377,G06,session,2026-01-03 17:00:00,P
AT007396,S0386,G06,session,2026-01-03 17:00:00,P
AT007397,S0389,G06,session,2026-01-03 17:00:00,P
AT007398,S0394,G06,session,2026-01-03 17:00:00,P
AT007399,S0429,G06,session,2026-01-03 17:00:00,A
AT007400,S0432,G06,session,2026-01-03 17:00:00,P
AT007401,S0437,G06,session,2026-01-03 17:00:00,P
AT007402,S0439,G06,session,2026-01-03 17:00:00,P
AT007403,S0440,G06,session,2026-01-03 17:00:00,P
AT007404,S0467,G06,session,2026-01-03 17:00:00,P
AT007405,S0002,G06,practical,2026-01-10 17:00:00,P
AT007406,S0020,G06,practical,2026-01-10 17:00:00,P
AT007407,S0025,G06,practical,2026-01-10 17:00:00,P
AT007408,S0028,G06,practical,2026-01-10 17:00:00,P
AT007409,S0031,G06,practical,2026-01-10 17:00:00,P
AT007410,S0048,G06,practical,2026-01-10 17:00:00,A
AT007411,S0058,G06,practical,2026-01-10 17:00:00,P
AT007412,S0060,G06,practical,2026-01-10 17:00:00,P
AT007413,S0065,G06,practical,2026-01-10 17:00:00,P
AT007414,S0096,G06,practical,2026-01-10 17:00:00,P
AT007415,S0111,G06,practical,2026-01-10 17:00:00,P
AT007416,S0118,G06,practical,2026-01-10 17:00:00,P
AT007417,S0137,G06,practical,2026-01-10 17:00:00,P
AT007418,S0156,G06,practical,2026-01-10 17:00:00,P
AT007419,S0161,G06,practical,2026-01-10 17:00:00,P
AT007420,S0175,G06,practical,2026-01-10 17:00:00,P
AT007421,S0177,G06,practical,2026-01-10 17:00:00,A
AT007422,S0187,G06,practical,2026-01-10 17:00:00,P
AT007423,S0190,G06,practical,2026-01-10 17:00:00,P
AT007424,S0194,G06,practical,2026-01-10 17:00:00,P
AT007425,S0215,G06,practical,2026-01-10 17:00:00,P
AT007426,S0224,G06,practical,2026-01-10 17:00:00,P
AT007427,S0233,G06,practical,2026-01-10 17:00:00,A
AT007428,S0236,G06,practical,2026-01-10 17:00:00,P
AT007429,S0244,G06,practical,2026-01-10 17:00:00,P
AT007430,S0250,G06,practical,2026-01-10 17:00:00,P
AT007431,S0271,G06,practical,2026-01-10 17:00:00,P
AT007432,S0272,G06,practical,2026-01-10 17:00:00,P
AT007433,S0274,G06,practical,2026-01-10 17:00:00,A
AT007434,S0275,G06,practical,2026-01-10 17:00:00,A
AT007435,S0282,G06,practical,2026-01-10 17:00:00,P
AT007436,S0287,G06,practical,2026-01-10 17:00:00,P
AT007437,S0291,G06,practical,2026-01-10 17:00:00,P
AT007438,S0292,G06,practical,2026-01-10 17:00:00,P
AT007439,S0298,G06,practical,2026-01-10 17:00:00,P
AT007440,S0302,G06,practical,2026-01-10 17:00:00,A
AT007441,S0309,G06,practical,2026-01-10 17:00:00,P
AT007442,S0314,G06,practical,2026-01-10 17:00:00,P
AT007443,S0327,G06,practical,2026-01-10 17:00:00,P
AT007444,S0331,G06,practical,2026-01-10 17:00:00,A
AT007445,S0333,G06,practical,2026-01-10 17:00:00,P
AT007446,S0340,G06,practical,2026-01-10 17:00:00,A
AT007447,S0349,G06,practical,2026-01-10 17:00:00,P
AT007448,S0360,G06,practical,2026-01-10 17:00:00,A
AT007449,S0361,G06,practical,2026-01-10 17:00:00,P
AT007450,S0363,G06,practical,2026-01-10 17:00:00,P
AT007451,S0377,G06,practical,2026-01-10 17:00:00,A
AT007452,S0386,G06,practical,2026-01-10 17:00:00,A
AT007453,S0389,G06,practical,2026-01-10 17:00:00,P
AT007454,S0394,G06,practical,2026-01-10 17:00:00,P
AT007455,S0429,G06,practical,2026-01-10 17:00:00,P
AT007456,S0432,G06,practical,2026-01-10 17:00:00,P
AT007457,S0437,G06,practical,2026-01-10 17:00:00,A
AT007458,S0439,G06,practical,2026-01-10 17:00:00,P
AT007459,S0440,G06,practical,2026-01-10 17:00:00,P
AT007460,S0467,G06,practical,2026-01-10 17:00:00,A
AT007461,S0002,G06,session,2026-01-17 17:00:00,P
AT007462,S0020,G06,session,2026-01-17 17:00:00,P
AT007463,S0025,G06,session,2026-01-17 17:00:00,P
AT007464,S0028,G06,session,2026-01-17 17:00:00,A
AT007465,S0031,G06,session,2026-01-17 17:00:00,P
AT007466,S0048,G06,session,2026-01-17 17:00:00,P
AT007467,S0058,G06,session,2026-01-17 17:00:00,P
AT007468,S0060,G06,session,2026-01-17 17:00:00,P
AT007469,S0065,G06,session,2026-01-17 17:00:00,P
AT007470,S0096,G06,session,2026-01-17 17:00:00,P
AT007471,S0111,G06,session,2026-01-17 17:00:00,P
AT007472,S0118,G06,session,2026-01-17 17:00:00,A
AT007473,S0137,G06,session,2026-01-17 17:00:00,P
AT007474,S0156,G06,session,2026-01-17 17:00:00,P
AT007475,S0161,G06,session,2026-01-17 17:00:00,P
AT007476,S0175,G06,session,2026-01-17 17:00:00,P
AT007477,S0177,G06,session,2026-01-17 17:00:00,P
AT007478,S0187,G06,session,2026-01-17 17:00:00,P
AT007479,S0190,G06,session,2026-01-17 17:00:00,P
AT007480,S0194,G06,session,2026-01-17 17:00:00,P
AT007481,S0215,G06,session,2026-01-17 17:00:00,P
AT007482,S0224,G06,session,2026-01-17 17:00:00,P
AT007483,S0233,G06,session,2026-01-17 17:00:00,P
AT007484,S0236,G06,session,2026-01-17 17:00:00,P
AT007485,S0244,G06,session,2026-01-17 17:00:00,P
AT007486,S0250,G06,session,2026-01-17 17:00:00,P
AT007487,S0271,G06,session,2026-01-17 17:00:00,A
AT007488,S0272,G06,session,2026-01-17 17:00:00,P
AT007489,S0274,G06,session,2026-01-17 17:00:00,P
AT007490,S0275,G06,session,2026-01-17 17:00:00,P
AT007491,S0282,G06,session,2026-01-17 17:00:00,P
AT007492,S0287,G06,session,2026-01-17 17:00:00,P
AT007493,S0291,G06,session,2026-01-17 17:00:00,P
AT007494,S0292,G06,session,2026-01-17 17:00:00,P
AT007495,S0298,G06,session,2026-01-17 17:00:00,P
AT007496,S0302,G06,session,2026-01-17 17:00:00,P
AT007497,S0309,G06,session,2026-01-17 17:00:00,P
AT007498,S0314,G06,session,2026-01-17 17:00:00,A
AT007499,S0327,G06,session,2026-01-17 17:00:00,P
AT007500,S0331,G06,session,2026-01-17 17:00:00,A
AT007501,S0333,G06,session,2026-01-17 17:00:00,P
AT007502,S0340,G06,session,2026-01-17 17:00:00,P
AT007503,S0349,G06,session,2026-01-17 17:00:00,A
AT007504,S0360,G06,session,2026-01-17 17:00:00,P
AT007505,S0361,G06,session,2026-01-17 17:00:00,P
AT007506,S0363,G06,session,2026-01-17 17:00:00,P
AT007507,S0377,G06,session,2026-01-17 17:00:00,A
AT007508,S0386,G06,session,2026-01-17 17:00:00,P
AT007509,S0389,G06,session,2026-01-17 17:00:00,P
AT007510,S0394,G06,session,2026-01-17 17:00:00,P
AT007511,S0429,G06,session,2026-01-17 17:00:00,A
AT007512,S0432,G06,session,2026-01-17 17:00:00,P
AT007513,S0437,G06,session,2026-01-17 17:00:00,P
AT007514,S0439,G06,session,2026-01-17 17:00:00,P
AT007515,S0440,G06,session,2026-01-17 17:00:00,A
AT007516,S0467,G06,session,2026-01-17 17:00:00,P
AT007517,S0002,G06,quiz,2026-01-24 17:00:00,P
AT007518,S0020,G06,quiz,2026-01-24 17:00:00,P
AT007519,S0025,G06,quiz,2026-01-24 17:00:00,P
AT007520,S0028,G06,quiz,2026-01-24 17:00:00,P
AT007521,S0031,G06,quiz,2026-01-24 17:00:00,A
AT007522,S0048,G06,quiz,2026-01-24 17:00:00,P
AT007523,S0058,G06,quiz,2026-01-24 17:00:00,P
AT007524,S0060,G06,quiz,2026-01-24 17:00:00,P
AT007525,S0065,G06,quiz,2026-01-24 17:00:00,P
AT007526,S0096,G06,quiz,2026-01-24 17:00:00,P
AT007527,S0111,G06,quiz,2026-01-24 17:00:00,P
AT007528,S0118,G06,quiz,2026-01-24 17:00:00,P
AT007529,S0137,G06,quiz,2026-01-24 17:00:00,P
AT007530,S0156,G06,quiz,2026-01-24 17:00:00,P
AT007531,S0161,G06,quiz,2026-01-24 17:00:00,P
AT007532,S0175,G06,quiz,2026-01-24 17:00:00,P
AT007533,S0177,G06,quiz,2026-01-24 17:00:00,P
AT007534,S0187,G06,quiz,2026-01-24 17:00:00,P
AT007535,S0190,G06,quiz,2026-01-24 17:00:00,P
AT007536,S0194,G06,quiz,2026-01-24 17:00:00,P
AT007537,S0215,G06,quiz,2026-01-24 17:00:00,P
AT007538,S0224,G06,quiz,2026-01-24 17:00:00,P
AT007539,S0233,G06,quiz,2026-01-24 17:00:00,A
AT007540,S0236,G06,quiz,2026-01-24 17:00:00,A
AT007541,S0244,G06,quiz,2026-01-24 17:00:00,P
AT007542,S0250,G06,quiz,2026-01-24 17:00:00,A
AT007543,S0271,G06,quiz,2026-01-24 17:00:00,A
AT007544,S0272,G06,quiz,2026-01-24 17:00:00,P
AT007545,S0274,G06,quiz,2026-01-24 17:00:00,P
AT007546,S0275,G06,quiz,2026-01-24 17:00:00,P
AT007547,S0282,G06,quiz,2026-01-24 17:00:00,P
AT007548,S0287,G06,quiz,2026-01-24 17:00:00,P
AT007549,S0291,G06,quiz,2026-01-24 17:00:00,P
AT007550,S0292,G06,quiz,2026-01-24 17:00:00,P
AT007551,S0298,G06,quiz,2026-01-24 17:00:00,P
AT007552,S0302,G06,quiz,2026-01-24 17:00:00,P
AT007553,S0309,G06,quiz,2026-01-24 17:00:00,P
AT007554,S0314,G06,quiz,2026-01-24 17:00:00,P
AT007555,S0327,G06,quiz,2026-01-24 17:00:00,A
AT007556,S0331,G06,quiz,2026-01-24 17:00:00,A
AT007557,S0333,G06,quiz,2026-01-24 17:00:00,P
AT007558,S0340,G06,quiz,2026-01-24 17:00:00,P
AT007559,S0349,G06,quiz,2026-01-24 17:00:00,P
AT007560,S0360,G06,quiz,2026-01-24 17:00:00,P
AT007561,S0361,G06,quiz,2026-01-24 17:00:00,P
AT007562,S0363,G06,quiz,2026-01-24 17:00:00,P
AT007563,S0377,G06,quiz,2026-01-24 17:00:00,P
AT007564,S0386,G06,quiz,2026-01-24 17:00:00,P
AT007565,S0389,G06,quiz,2026-01-24 17:00:00,P
AT007566,S0394,G06,quiz,2026-01-24 17:00:00,P
AT007567,S0429,G06,quiz,2026-01-24 17:00:00,P
AT007568,S0432,G06,quiz,2026-01-24 17:00:00,P
AT007569,S0437,G06,quiz,2026-01-24 17:00:00,P
AT007570,S0439,G06,quiz,2026-01-24 17:00:00,P
AT007571,S0440,G06,quiz,2026-01-24 17:00:00,P
AT007572,S0467,G06,quiz,2026-01-24 17:00:00,P
AT007573,S0002,G06,session,2026-01-31 17:00:00,P
AT007574,S0020,G06,session,2026-01-31 17:00:00,P
AT007575,S0025,G06,session,2026-01-31 17:00:00,P
AT007576,S0028,G06,session,2026-01-31 17:00:00,P
AT007577,S0031,G06,session,2026-01-31 17:00:00,P
AT007578,S0048,G06,session,2026-01-31 17:00:00,P
AT007579,S0058,G06,session,2026-01-31 17:00:00,P
AT007580,S0060,G06,session,2026-01-31 17:00:00,A
AT007581,S0065,G06,session,2026-01-31 17:00:00,P
AT007582,S0096,G06,session,2026-01-31 17:00:00,P
AT007583,S0111,G06,session,2026-01-31 17:00:00,P
AT007584,S0118,G06,session,2026-01-31 17:00:00,P
AT007585,S0137,G06,session,2026-01-31 17:00:00,A
AT007586,S0156,G06,session,2026-01-31 17:00:00,P
AT007587,S0161,G06,session,2026-01-31 17:00:00,P
AT007588,S0175,G06,session,2026-01-31 17:00:00,P
AT007589,S0177,G06,session,2026-01-31 17:00:00,P
AT007590,S0187,G06,session,2026-01-31 17:00:00,A
AT007591,S0190,G06,session,2026-01-31 17:00:00,P
AT007592,S0194,G06,session,2026-01-31 17:00:00,P
AT007593,S0215,G06,session,2026-01-31 17:00:00,P
AT007594,S0224,G06,session,2026-01-31 17:00:00,P
AT007595,S0233,G06,session,2026-01-31 17:00:00,P
AT007596,S0236,G06,session,2026-01-31 17:00:00,P
AT007597,S0244,G06,session,2026-01-31 17:00:00,P
AT007598,S0250,G06,session,2026-01-31 17:00:00,P
AT007599,S0271,G06,session,2026-01-31 17:00:00,A
AT007600,S0272,G06,session,2026-01-31 17:00:00,P
AT007601,S0274,G06,session,2026-01-31 17:00:00,P
AT007602,S0275,G06,session,2026-01-31 17:00:00,P
AT007603,S0282,G06,session,2026-01-31 17:00:00,P
AT007604,S0287,G06,session,2026-01-31 17:00:00,P
AT007605,S0291,G06,session,2026-01-31 17:00:00,P
AT007606,S0292,G06,session,2026-01-31 17:00:00,A
AT007607,S0298,G06,session,2026-01-31 17:00:00,P
AT007608,S0302,G06,session,2026-01-31 17:00:00,P
AT007609,S0309,G06,session,2026-01-31 17:00:00,P
AT007610,S0314,G06,session,2026-01-31 17:00:00,P
AT007611,S0327,G06,session,2026-01-31 17:00:00,P
AT007612,S0331,G06,session,2026-01-31 17:00:00,A
AT007613,S0333,G06,session,2026-01-31 17:00:00,P
AT007614,S0340,G06,session,2026-01-31 17:00:00,P
AT007615,S0349,G06,session,2026-01-31 17:00:00,A
AT007616,S0360,G06,session,2026-01-31 17:00:00,A
AT007617,S0361,G06,session,2026-01-31 17:00:00,P
AT007618,S0363,G06,session,2026-01-31 17:00:00,P
AT007619,S0377,G06,session,2026-01-31 17:00:00,P
AT007620,S0386,G06,session,2026-01-31 17:00:00,P
AT007621,S0389,G06,session,2026-01-31 17:00:00,P
AT007622,S0394,G06,session,2026-01-31 17:00:00,P
AT007623,S0429,G06,session,2026-01-31 17:00:00,P
AT007624,S0432,G06,session,2026-01-31 17:00:00,P
AT007625,S0437,G06,session,2026-01-31 17:00:00,P
AT007626,S0439,G06,session,2026-01-31 17:00:00,A
AT007627,S0440,G06,session,2026-01-31 17:00:00,P
AT007628,S0467,G06,session,2026-01-31 17:00:00,P
AT008871,S0006,G07,practical,2026-01-07 21:00:00,P
AT008872,S0013,G07,practical,2026-01-07 21:00:00,P
AT008873,S0036,G07,practical,2026-01-07 21:00:00,P
AT008874,S0038,G07,practical,2026-01-07 21:00:00,A
AT008875,S0042,G07,practical,2026-01-07 21:00:00,A
AT008876,S0067,G07,practical,2026-01-07 21:00:00,P
AT008877,S0069,G07,practical,2026-01-07 21:00:00,P
AT008878,S0073,G07,practical,2026-01-07 21:00:00,A
AT008879,S0088,G07,practical,2026-01-07 21:00:00,P
AT008880,S0090,G07,practical,2026-01-07 21:00:00,A
AT008881,S0093,G07,practical,2026-01-07 21:00:00,P
AT008882,S0106,G07,practical,2026-01-07 21:00:00,A
AT008883,S0115,G07,practical,2026-01-07 21:00:00,A
AT008884,S0127,G07,practical,2026-01-07 21:00:00,A
AT008885,S0140,G07,practical,2026-01-07 21:00:00,P
AT008886,S0141,G07,practical,2026-01-07 21:00:00,P
AT008887,S0142,G07,practical,2026-01-07 21:00:00,P
AT008888,S0144,G07,practical,2026-01-07 21:00:00,P
AT008889,S0153,G07,practical,2026-01-07 21:00:00,A
AT008890,S0157,G07,practical,2026-01-07 21:00:00,P
AT008891,S0166,G07,practical,2026-01-07 21:00:00,A
AT008892,S0167,G07,practical,2026-01-07 21:00:00,P
AT008893,S0201,G07,practical,2026-01-07 21:00:00,P
AT008894,S0206,G07,practical,2026-01-07 21:00:00,P
AT008895,S0210,G07,practical,2026-01-07 21:00:00,A
AT008896,S0217,G07,practical,2026-01-07 21:00:00,A
AT008897,S0226,G07,practical,2026-01-07 21:00:00,P
AT008898,S0263,G07,practical,2026-01-07 21:00:00,P
AT008899,S0279,G07,practical,2026-01-07 21:00:00,P
AT008900,S0284,G07,practical,2026-01-07 21:00:00,A
AT008901,S0286,G07,practical,2026-01-07 21:00:00,P
AT008902,S0288,G07,practical,2026-01-07 21:00:00,P
AT008903,S0290,G07,practical,2026-01-07 21:00:00,P
AT008904,S0311,G07,practical,2026-01-07 21:00:00,P
AT008905,S0315,G07,practical,2026-01-07 21:00:00,A
AT008906,S0337,G07,practical,2026-01-07 21:00:00,A
AT008907,S0339,G07,practical,2026-01-07 21:00:00,A
AT008908,S0353,G07,practical,2026-01-07 21:00:00,A
AT008909,S0375,G07,practical,2026-01-07 21:00:00,P
AT008910,S0381,G07,practical,2026-01-07 21:00:00,P
AT008911,S0390,G07,practical,2026-01-07 21:00:00,A
AT008912,S0399,G07,practical,2026-01-07 21:00:00,P
AT008913,S0408,G07,practical,2026-01-07 21:00:00,A
AT008914,S0412,G07,practical,2026-01-07 21:00:00,P
AT008915,S0414,G07,practical,2026-01-07 21:00:00,P
AT008916,S0416,G07,practical,2026-01-07 21:00:00,A
AT008917,S0428,G07,practical,2026-01-07 21:00:00,A
AT008918,S0443,G07,practical,2026-01-07 21:00:00,P
AT008919,S0447,G07,practical,2026-01-07 21:00:00,A
AT008920,S0451,G07,practical,2026-01-07 21:00:00,P
AT008921,S0453,G07,practical,2026-01-07 21:00:00,A
AT008922,S0465,G07,practical,2026-01-07 21:00:00,A
AT008923,S0469,G07,practical,2026-01-07 21:00:00,A
AT008924,S0472,G07,practical,2026-01-07 21:00:00,P
AT008925,S0481,G07,practical,2026-01-07 21:00:00,P
AT008926,S0484,G07,practical,2026-01-07 21:00:00,P
AT008927,S0490,G07,practical,2026-01-07 21:00:00,A
AT008928,S0494,G07,practical,2026-01-07 21:00:00,A
AT008929,S0006,G07,session,2026-01-14 21:00:00,A
AT008930,S0013,G07,session,2026-01-14 21:00:00,P
AT008931,S0036,G07,session,2026-01-14 21:00:00,P
AT008932,S0038,G07,session,2026-01-14 21:00:00,P
AT008933,S0042,G07,session,2026-01-14 21:00:00,P
AT008934,S0067,G07,session,2026-01-14 21:00:00,P
AT008935,S0069,G07,session,2026-01-14 21:00:00,P
AT008936,S0073,G07,session,2026-01-14 21:00:00,A
AT008937,S0088,G07,session,2026-01-14 21:00:00,P
AT008938,S0090,G07,session,2026-01-14 21:00:00,A
AT008939,S0093,G07,session,2026-01-14 21:00:00,P
AT008940,S0106,G07,session,2026-01-14 21:00:00,A
AT008941,S0115,G07,session,2026-01-14 21:00:00,P
AT008942,S0127,G07,session,2026-01-14 21:00:00,A
AT008943,S0140,G07,session,2026-01-14 21:00:00,A
AT008944,S0141,G07,session,2026-01-14 21:00:00,A
AT008945,S0142,G07,session,2026-01-14 21:00:00,P
AT008946,S0144,G07,session,2026-01-14 21:00:00,P
AT008947,S0153,G07,session,2026-01-14 21:00:00,P
AT008948,S0157,G07,session,2026-01-14 21:00:00,A
AT008949,S0166,G07,session,2026-01-14 21:00:00,A
AT008950,S0167,G07,session,2026-01-14 21:00:00,P
AT008951,S0201,G07,session,2026-01-14 21:00:00,A
AT008952,S0206,G07,session,2026-01-14 21:00:00,P
AT008953,S0210,G07,session,2026-01-14 21:00:00,P
AT008954,S0217,G07,session,2026-01-14 21:00:00,P
AT008955,S0226,G07,session,2026-01-14 21:00:00,A
AT008956,S0263,G07,session,2026-01-14 21:00:00,A
AT008957,S0279,G07,session,2026-01-14 21:00:00,A
AT008958,S0284,G07,session,2026-01-14 21:00:00,A
AT008959,S0286,G07,session,2026-01-14 21:00:00,A
AT008960,S0288,G07,session,2026-01-14 21:00:00,P
AT008961,S0290,G07,session,2026-01-14 21:00:00,A
AT008962,S0311,G07,session,2026-01-14 21:00:00,P
AT008963,S0315,G07,session,2026-01-14 21:00:00,P
AT008964,S0337,G07,session,2026-01-14 21:00:00,P
AT008965,S0339,G07,session,2026-01-14 21:00:00,P
AT008966,S0353,G07,session,2026-01-14 21:00:00,P
AT008967,S0375,G07,session,2026-01-14 21:00:00,A
AT008968,S0381,G07,session,2026-01-14 21:00:00,P
AT008969,S0390,G07,session,2026-01-14 21:00:00,P
AT008970,S0399,G07,session,2026-01-14 21:00:00,P
AT008971,S0408,G07,session,2026-01-14 21:00:00,A
AT008972,S0412,G07,session,2026-01-14 21:00:00,P
AT008973,S0414,G07,session,2026-01-14 21:00:00,P
AT008974,S0416,G07,session,2026-01-14 21:00:00,P
AT008975,S0428,G07,session,2026-01-14 21:00:00,A
AT008976,S0443,G07,session,2026-01-14 21:00:00,P
AT008977,S0447,G07,session,2026-01-14 21:00:00,P
AT008978,S0451,G07,session,2026-01-14 21:00:00,A
AT008979,S0453,G07,session,2026-01-14 21:00:00,P
AT008980,S0465,G07,session,2026-01-14 21:00:00,P
AT008981,S0469,G07,session,2026-01-14 21:00:00,P
